SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 11.3950, 2892, 0.04190831, 0.08299772, -0.99220210, -0.14029661, -0.00923175, 0.18818682, -18.01816368, 13.72817230, -44.92238998, -5.11661243, 2.57004642, 10.05815792, -0.99481946, -0.04641693, 0.01840553, 0.08854905, 0.00014047, 0.00035329, -0.00343038, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3975, 2893, 0.04095424, 0.08252068, -0.99367929, -0.20973927, -0.07811210, 0.11685082, -18.01816368, 13.72817230, -44.92238998, -5.11686611, 2.56952405, 10.06099987, -0.99481726, -0.04641920, 0.01839965, 0.08857358, 0.00108123, 0.00082622, -0.00194772, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4000, 2894, 0.04085529, 0.08009704, -0.99479467, -0.06864961, -0.14749171, 0.18805632, -18.28019524, 13.72817230, -44.77928162, -5.11582947, 2.56876326, 10.06408215, -0.99481547, -0.04641012, 0.01839260, 0.08859989, 0.00116375, 0.00322542, -0.00082034, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4025, 2895, 0.04014098, 0.07937444, -0.99590558, -0.06899410, -0.07819824, 0.18849516, -18.28019524, 13.72817230, -44.77928162, -5.11419535, 2.56776857, 10.06742764, -0.99481380, -0.04639571, 0.01838387, 0.08862829, 0.00185757, 0.00391327, 0.00029349, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4050, 2896, 0.04157775, 0.08131190, -0.99440926, 0.07292200, -0.07754435, 0.18998951, -18.28019524, 13.72817230, -44.77928162, -5.11317158, 2.56743574, 10.07073879, -0.99481171, -0.04638711, 0.01838043, 0.08865675, 0.00041925, 0.00196673, -0.00121991, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4075, 2897, 0.04109377, 0.08119110, -0.99466068, 0.07340395, 0.06178254, 0.12071721, -18.28019524, 13.72817230, -44.77928162, -5.11181116, 2.56711245, 10.07417488, -0.99480969, -0.04637560, 0.01837729, 0.08868624, 0.00089687, 0.00206245, -0.00096873, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4750, 2898, 0.04349513, 0.08629262, -0.99312419, -0.13761029, -0.07704513, 0.04744801, -18.19285202, 13.33851814, -45.46619797, -5.11684322, 2.58425808, 10.13477421, -0.99475670, -0.04644205, 0.01849771, 0.08921948, -0.00120111, -0.00294386, -0.00252029, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4775, 2899, 0.04253007, 0.08471236, -0.99351627, -0.20739743, -0.07663203, -0.02344915, -17.37764168, 12.67910290, -44.83652115, -5.11806440, 2.58422780, 10.13592148, -0.99475527, -0.04645281, 0.01849603, 0.08922961, -0.00023773, -0.00134470, -0.00211457, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4800, 2900, 0.04253987, 0.08471821, -0.99424553, -0.27801099, -0.14625244, -0.02463517, -17.37764168, 12.67910290, -44.83652115, -5.11921740, 2.58396530, 10.13681602, -0.99475420, -0.04646277, 0.01849249, 0.08923748, -0.00025416, -0.00133472, -0.00138367, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4825, 2901, 0.04215862, 0.08446439, -0.99303752, -0.20905030, -0.21669902, 0.11597314, -17.37764168, 12.67910290, -44.83652115, -5.12005854, 2.58345938, 10.13792419, -0.99475306, -0.04646986, 0.01848699, 0.08924705, 0.00012168, -0.00105926, -0.00258833, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4850, 2902, 0.04153918, 0.08591928, -0.99267024, -0.28035283, -0.14773251, 0.11566480, -17.37764168, 12.67910290, -44.83652115, -5.12144709, 2.58299518, 10.13892841, -0.99475187, -0.04648172, 0.01848147, 0.08925581, 0.00073407, -0.00248786, -0.00296050, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4875, 2903, 0.04227520, 0.08507075, -0.99278766, -0.20705295, -0.14592551, -0.02388799, -17.37764168, 12.67910290, -44.83652115, -5.12265921, 2.58269572, 10.13960743, -0.99475092, -0.04649213, 0.01847766, 0.08926179, -0.00000750, -0.00161895, -0.00283853, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4900, 2904, 0.04216184, 0.08544113, -0.99351585, -0.20856835, -0.07737207, 0.04670083, -17.58144379, 13.45841122, -45.00825119, -5.12407637, 2.58254170, 10.14067650, -0.99474955, -0.04650449, 0.01847478, 0.08927125, 0.00010111, -0.00196893, -0.00211007, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4925, 2905, 0.04253251, 0.08495752, -0.99375737, -0.13761029, -0.07704513, 0.04744801, -17.58144379, 13.45841122, -45.00825119, -5.12528229, 2.58256316, 10.14205170, -0.99474800, -0.04651519, 0.01847346, 0.08928338, -0.00026986, -0.00146579, -0.00186495, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4950, 2906, 0.04337696, 0.08422310, -0.99289966, 0.00616567, -0.21423811, -0.02208531, -17.58144379, 13.45841122, -45.00825119, -5.12583876, 2.58269858, 10.14352608, -0.99474657, -0.04652036, 0.01847361, 0.08929632, -0.00110954, -0.00071676, -0.00271970, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4975, 2907, 0.04316049, 0.08436068, -0.99496865, 0.14622188, -0.07573736, 0.05043671, -17.58144379, 13.45841122, -45.00825119, -5.12594986, 2.58297276, 10.14527321, -0.99474508, -0.04652182, 0.01847519, 0.08931161, -0.00089412, -0.00086441, -0.00065067, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5000, 2908, 0.04169101, 0.08337852, -0.99426913, 0.21600899, -0.07615044, 0.12133387, -17.58144379, 13.45841122, -45.00825119, -5.12539291, 2.58264971, 10.14715099, -0.99474394, -0.04651703, 0.01847206, 0.08932770, 0.00057167, 0.00011213, -0.00134144, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5025, 2909, 0.04293667, 0.08425020, -0.99643189, 0.28765598, -0.21441041, 0.12120336, -18.22196388, 13.69820213, -45.49481964, -5.12481976, 2.58228064, 10.14882660, -0.99474293, -0.04651205, 0.01846862, 0.08934202, -0.00068649, -0.00078196, 0.00081151, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5050, 2910, 0.04219748, 0.08265979, -0.99548322, 0.36061138, -0.14330997, -0.01791059, -18.22196388, 13.69820213, -45.49481964, -5.12371159, 2.58190179, 10.15033150, -0.99474233, -0.04650239, 0.01846559, 0.08935476, 0.00004875, 0.00079470, -0.00012789, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5075, 2911, 0.04193611, 0.08203949, -0.99403322, 0.36061138, -0.14330997, -0.01791059, -18.22196388, 13.69820213, -45.49481964, -5.12247467, 2.58147216, 10.15190983, -0.99474168, -0.04649158, 0.01846218, 0.08936810, 0.00030669, 0.00140193, -0.00157570, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5100, 2912, 0.04279887, 0.08314376, -0.99498397, 0.50287199, -0.21194951, -0.01685508, -18.22196388, 13.69820213, -45.49481964, -5.12118149, 2.58104444, 10.15327072, -0.99474120, -0.04648024, 0.01845893, 0.08937955, -0.00056617, 0.00026974, -0.00063621, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5125, 2913, 0.04279887, 0.08314376, -0.99498397, 0.50287199, -0.21194951, -0.01685508, -18.22196388, 13.69820213, -45.49481964, -5.11989260, 2.58061957, 10.15468693, -0.99474072, -0.04646896, 0.01845567, 0.08939147, -0.00057358, 0.00024738, -0.00063856, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5150, 2914, 0.04073087, 0.08131378, -0.99490827, 0.50101215, -0.07410264, 0.05417258, -17.23206902, 13.15867615, -44.66479492, -5.11818504, 2.58013296, 10.15643120, -0.99474019, -0.04645404, 0.01845207, 0.08940616, 0.00148609, 0.00204814, -0.00070084, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5175, 2915, 0.04073087, 0.08131378, -0.99490827, 0.50101215, -0.07410264, 0.05417258, -17.23206902, 13.15867615, -44.66479492, -5.11648321, 2.57964730, 10.15821266, -0.99473959, -0.04643919, 0.01844845, 0.08942118, 0.00147763, 0.00201864, -0.00070389, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5500, 2916, 0.04036873, 0.08314285, -0.99562830, 0.22138163, -0.21177723, -0.16014375, -18.25107956, 13.87804031, -44.72204208, -5.11099005, 2.56731558, 10.19808578, -0.99471349, -0.04638848, 0.01832953, 0.08976185, 0.00162277, 0.00009091, -0.00001159, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5525, 2917, 0.04183213, 0.08302471, -0.99560732, 0.21952175, -0.07393035, -0.08911609, -17.69790077, 13.15867615, -44.37858200, -5.11038160, 2.56706095, 10.20081806, -0.99471164, -0.04638344, 0.01832669, 0.08978537, 0.00015498, 0.00019860, -0.00003710, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5550, 2918, 0.04145865, 0.08240997, -0.99488848, 0.21903980, -0.21325728, -0.01984378, -17.69790077, 13.15867615, -44.37858200, -5.10961151, 2.56638432, 10.20342636, -0.99471009, -0.04637665, 0.01832037, 0.08980764, 0.00051868, 0.00080416, -0.00075302, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5575, 2919, 0.04094564, 0.08312480, -0.99318820, 0.22021072, -0.21251725, -0.08999377, -17.69790077, 13.15867615, -44.37858200, -5.10909271, 2.56561732, 10.20559120, -0.99470878, -0.04637190, 0.01831324, 0.08982607, 0.00102312, 0.00009024, -0.00245749, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5600, 2920, 0.04146191, 0.08241192, -0.99513155, 0.22069266, -0.07319031, -0.15926607, -17.69790077, 13.15867615, -44.37858200, -5.10833549, 2.56526303, 10.20760441, -0.99470758, -0.04636538, 0.01830994, 0.08984330, 0.00049519, 0.00077874, -0.00051285, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5625, 2921, 0.04032461, 0.08360393, -0.99246413, 0.22103715, -0.14248379, -0.15970491, -17.69790077, 13.15867615, -44.37858200, -5.10796165, 2.56452227, 10.20937443, -0.99470657, -0.04636186, 0.01830309, 0.08985832, 0.00162710, -0.00040426, -0.00318506, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5650, 2922, 0.04167590, 0.08349136, -0.99317425, 0.22103715, -0.14248379, -0.15970491, -17.40675354, 14.41756248, -44.43582535, -5.10755873, 2.56410146, 10.21157455, -0.99470508, -0.04635838, 0.01829886, 0.08987720, 0.00026648, -0.00030278, -0.00247906, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5675, 2923, 0.04155191, 0.08409909, -0.99317116, 0.14973463, -0.07351726, -0.16001324, -17.40675354, 14.41756248, -44.43582535, -5.10759211, 2.56380796, 10.21453857, -0.99470276, -0.04635892, 0.01829509, 0.08990282, 0.00038537, -0.00090988, -0.00248557, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5700, 2924, 0.04120091, 0.08313221, -0.99403536, 0.15007912, -0.14281073, -0.16045208, -17.40675354, 14.41756248, -44.43582535, -5.10725546, 2.56323981, 10.21767426, -0.99470061, -0.04635606, 0.01828915, 0.08992979, 0.00072400, 0.00004617, -0.00161576, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5725, 2925, 0.04132036, 0.08337473, -0.99391007, 0.22069266, -0.07319031, -0.15926607, -17.40675354, 14.41756248, -44.43582535, -5.10681915, 2.56288242, 10.22111034, -0.99469817, -0.04635255, 0.01828500, 0.08995941, 0.00059868, -0.00020316, -0.00174368, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5750, 2926, 0.03938485, 0.08276986, -0.99491668, 0.14890820, -0.14355075, -0.09030211, -17.40675354, 14.41756248, -44.43582535, -5.10631227, 2.56169009, 10.22530842, -0.99469531, -0.04634790, 0.01827335, 0.08999532, 0.00251054, 0.00038715, -0.00072992, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6150, 2927, 0.03975189, 0.08094373, -0.99456125, -0.06513686, -0.14527161, -0.02239364, -17.84347534, 13.78812122, -45.00825119, -5.09208965, 2.53376722, 10.27923489, -0.99466497, -0.04621148, 0.01802034, 0.09045086, 0.00165760, 0.00197023, -0.00111936, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6175, 2928, 0.03975797, 0.08204403, -0.99528170, -0.06617031, 0.06260873, -0.02107712, -17.84347534, 13.78812122, -45.00825119, -5.09156084, 2.53268194, 10.28233910, -0.99466300, -0.04620655, 0.01801009, 0.09047733, 0.00163060, 0.00085667, -0.00040704, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6200, 2929, 0.03889636, 0.08301192, -0.99492204, -0.06617031, 0.06260873, -0.02107712, -17.84347534, 13.78812122, -45.00825119, -5.09180307, 2.53101087, 10.28556156, -0.99466074, -0.04620786, 0.01799409, 0.09050471, 0.00246409, -0.00010480, -0.00077069, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6225, 2930, 0.04072149, 0.08118633, -0.99417996, -0.13561293, -0.00627162, -0.09241313, -17.84347534, 13.78812122, -45.00825119, -5.09133196, 2.53067589, 10.28841496, -0.99465871, -0.04620396, 0.01799040, 0.09052929, 0.00063521, 0.00171689, -0.00150834, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6250, 2931, 0.04070839, 0.08215333, -0.99344283, -0.06617031, 0.06260873, -0.02107712, -17.84347534, 13.78812122, -45.00825119, -5.09105253, 2.53040528, 10.29184818, -0.99465621, -0.04620187, 0.01798689, 0.09055894, 0.00064569, 0.00074933, -0.00225166, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6275, 2932, 0.04010649, 0.08422795, -0.99452925, -0.13595740, 0.06302182, -0.09197429, -18.19285202, 13.69820213, -44.69342041, -5.09197140, 2.53009796, 10.29450989, -0.99465376, -0.04621002, 0.01798243, 0.09058207, 0.00123919, -0.00131556, -0.00117443, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6300, 2933, 0.04059540, 0.08337689, -0.99440724, -0.13678385, -0.00701166, -0.02226314, -18.19285202, 13.69820213, -44.69342041, -5.09270334, 2.52962589, 10.29778862, -0.99465096, -0.04621653, 0.01797643, 0.09061047, 0.00074237, -0.00045107, -0.00129206, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6325, 2934, 0.04192181, 0.08239651, -0.99305791, -0.06582582, -0.00668471, -0.02151596, -18.19285202, 13.69820213, -44.69342041, -5.09253073, 2.53038812, 10.30139446, -0.99464804, -0.04621618, 0.01798173, 0.09064203, -0.00056694, 0.00053406, -0.00263911, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6350, 2935, 0.04156012, 0.08312918, -0.99354368, -0.06582582, -0.00668471, -0.02151596, -18.19285202, 13.69820213, -44.69342041, -5.09317636, 2.53072262, 10.30493736, -0.99464494, -0.04622260, 0.01798269, 0.09067301, -0.00020079, -0.00019020, -0.00215541, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6375, 2936, 0.04244373, 0.08339293, -0.99583834, -0.06617031, 0.06260873, -0.02107712, -18.19285202, 13.69820213, -44.69342041, -5.09371614, 2.53166199, 10.30817604, -0.99464190, -0.04622852, 0.01798911, 0.09070155, -0.00107447, -0.00045794, 0.00013684, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6400, 2937, 0.04132363, 0.08337668, -0.99415314, 0.07643475, -0.07532426, -0.02046045, -18.42576790, 13.84806633, -44.66479492, -5.09390831, 2.53149414, 10.31134319, -0.99463940, -0.04623055, 0.01798622, 0.09072900, 0.00004744, -0.00042858, -0.00154501, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6425, 2938, 0.04254318, 0.08374537, -0.99425340, 0.00630315, -0.00561774, -0.09091877, -18.42576790, 13.84806633, -44.66479492, -5.09494734, 2.53275585, 10.31459332, -0.99463606, -0.04624106, 0.01799504, 0.09075785, -0.00115038, -0.00077989, -0.00144765, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6450, 2939, 0.04217780, 0.08459768, -0.99449515, -0.06617031, 0.06260873, -0.02107712, -18.42576790, 13.84806633, -44.66479492, -5.09644222, 2.53353858, 10.31774807, -0.99463284, -0.04625514, 0.01799938, 0.09078575, -0.00077202, -0.00160769, -0.00120682, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6475, 2940, 0.04388421, 0.08472334, -0.99446851, -0.06582582, -0.00668471, -0.02151596, -18.42576790, 13.84806633, -44.66479492, -5.09883976, 2.53636670, 10.32110691, -0.99462855, -0.04627867, 0.01802068, 0.09081632, -0.00242903, -0.00169173, -0.00123313, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6500, 2941, 0.04327548, 0.08399128, -0.99436200, 0.07760568, -0.07458423, -0.09061044, -18.42576790, 13.84806633, -44.66479492, -5.09918642, 2.53700781, 10.32378101, -0.99462616, -0.04628260, 0.01802489, 0.09083983, -0.00180884, -0.00095310, -0.00133267, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6525, 2942, 0.04362614, 0.08313020, -0.99302632, -0.06513686, -0.14527161, -0.02239364, -17.61055756, 13.18865013, -45.12273788, -5.09954023, 2.53769422, 10.32653522, -0.99462366, -0.04628664, 0.01802945, 0.09086403, -0.00214377, -0.00007818, -0.00266336, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6550, 2943, 0.04134730, 0.08363451, -0.99597442, 0.00582119, -0.14494467, -0.02164647, -17.61055756, 13.18865013, -45.12273788, -5.09989548, 2.53725767, 10.32936192, -0.99462140, -0.04628982, 0.01802424, 0.09088847, 0.00011914, -0.00059336, 0.00028849, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6575, 2944, 0.04364729, 0.08557985, -0.99519455, 0.00699211, -0.14420463, -0.09179646, -17.61055756, 13.18865013, -45.12273788, -5.10111141, 2.53788042, 10.33162022, -0.99461889, -0.04630122, 0.01802777, 0.09090850, -0.00216775, -0.00251307, -0.00050674, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6850, 2945, 0.04193766, 0.08447745, -0.99474287, 0.00430579, -0.07639124, 0.04894236, -17.02826500, 13.81809521, -45.12273788, -5.10578394, 2.54043388, 10.36576080, -0.99458933, -0.04634913, 0.01803242, 0.09120650, -0.00041236, -0.00132712, -0.00093798, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6875, 2946, 0.04204564, 0.08568795, -0.99400192, 0.00513223, -0.00635777, -0.02076879, -17.02826500, 13.81809521, -45.12273788, -5.11355782, 2.54223967, 10.37049770, -0.99458200, -0.04641875, 0.01803999, 0.09124950, -0.00048674, -0.00239843, -0.00167283, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6900, 2947, 0.04204564, 0.08568795, -0.99400192, 0.00513223, -0.00635777, -0.02076879, -17.02826500, 13.81809521, -45.12273788, -5.12077475, 2.54390764, 10.37541008, -0.99457479, -0.04648346, 0.01804673, 0.09129390, -0.00045766, -0.00227321, -0.00166023, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6925, 2948, 0.04105817, 0.08299764, -0.99245799, 0.00465027, -0.14568470, 0.04850351, -17.87258911, 14.11783123, -44.63617325, -5.12067747, 2.54336190, 10.37988758, -0.99457139, -0.04648290, 0.01804025, 0.09133253, 0.00052458, 0.00042434, -0.00318635, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6950, 2949, 0.04105817, 0.08299764, -0.99245799, 0.00465027, -0.14568470, 0.04850351, -17.87258911, 14.11783123, -44.63617325, -5.12058115, 2.54281902, 10.38444138, -0.99456793, -0.04648235, 0.01803377, 0.09137183, 0.00051514, 0.00042271, -0.00318699, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6975, 2950, 0.04144800, 0.08313473, -0.99427480, 0.14656636, -0.14503083, 0.04999787, -17.87258911, 14.11783123, -44.63617325, -5.12016296, 2.54245281, 10.38843250, -0.99456495, -0.04647907, 0.01802931, 0.09140628, 0.00011380, 0.00026789, -0.00137306, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7000, 2951, 0.04144800, 0.08313473, -0.99427480, 0.14656636, -0.14503083, 0.04999787, -17.87258911, 14.11783123, -44.63617325, -5.11974812, 2.54208827, 10.39247322, -0.99456203, -0.04647582, 0.01802484, 0.09144115, 0.00010743, 0.00026070, -0.00137395, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7025, 2952, 0.04182111, 0.08289629, -0.99475741, 0.07526384, -0.07606430, 0.04968953, -17.87258911, 14.11783123, -44.63617325, -5.11934614, 2.54205608, 10.39722157, -0.99455833, -0.04647305, 0.01802295, 0.09148228, -0.00026759, 0.00048935, -0.00089165, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7050, 2953, 0.04143905, 0.08239827, -0.99342990, 0.14573993, -0.21506430, 0.11970901, -18.28019524, 13.69820213, -44.77928162, -5.11879349, 2.54153872, 10.40083122, -0.99455589, -0.04646842, 0.01801744, 0.09151334, 0.00010918, 0.00098548, -0.00221645, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7075, 2954, 0.04268394, 0.08205097, -0.99523771, 0.21869531, -0.14396384, -0.01940494, -18.28019524, 13.69820213, -44.77928162, -5.11790657, 2.54147315, 10.40422821, -0.99455351, -0.04646120, 0.01801620, 0.09154266, -0.00114195, 0.00130692, -0.00041170, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7100, 2955, 0.04183085, 0.08436432, -0.99583966, 0.07443740, -0.14609781, 0.11940068, -18.28019524, 13.69820213, -44.77928162, -5.11801767, 2.54122710, 10.40792656, -0.99455059, -0.04646256, 0.01801248, 0.09157468, -0.00029481, -0.00100794, 0.00017925, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7125, 2956, 0.03975144, 0.08204013, -0.99479550, 0.00279039, -0.00783784, 0.11953119, -18.28019524, 13.69820213, -44.77928162, -5.11698246, 2.53990316, 10.41241550, -0.99454767, -0.04645325, 0.01799999, 0.09161299, 0.00176441, 0.00130439, -0.00084813, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7150, 2957, 0.04157362, 0.08252797, -0.99439943, 0.14505096, -0.07647739, 0.12058670, -18.28019524, 13.69820213, -44.77928162, -5.11639357, 2.53976583, 10.41583538, -0.99454522, -0.04644857, 0.01799788, 0.09164253, -0.00005903, 0.00080864, -0.00125317, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7175, 2958, 0.04158175, 0.08350763, -0.99524242, 0.07443740, -0.14609781, 0.11940068, -17.49410057, 13.21862507, -44.92238998, -5.11626291, 2.53945661, 10.41911411, -0.99454272, -0.04644770, 0.01799397, 0.09167085, -0.00007490, -0.00017816, -0.00041634, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7200, 2959, 0.04183374, 0.08351309, -0.99584651, 0.14539544, -0.14577086, 0.12014785, -17.49410057, 13.21862507, -44.92238998, -5.11593151, 2.53919959, 10.42205620, -0.99454057, -0.04644509, 0.01799081, 0.09169623, -0.00033308, -0.00019282, 0.00018624, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7225, 2960, 0.04135143, 0.08241846, -0.99598420, 0.07361096, -0.21613127, 0.18911183, -17.49410057, 13.21862507, -44.92238998, -5.11552382, 2.53866339, 10.42492390, -0.99453861, -0.04644158, 0.01798532, 0.09172086, 0.00013948, 0.00089392, 0.00033054, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7575, 2961, 0.04023621, 0.08289253, -0.99478126, 0.00196395, -0.07787130, 0.18924233, -17.78524780, 13.12870598, -44.14961243, -5.10998964, 2.52643943, 10.47191048, -0.99450594, -0.04639130, 0.01786462, 0.09212327, 0.00104495, 0.00033158, -0.00088994, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7600, 2962, 0.03874745, 0.08421405, -0.99321234, -0.14112304, -0.07926522, 0.25789797, -17.78524780, 13.12870598, -44.14961243, -5.11056614, 2.52578616, 10.47521591, -0.99450314, -0.04639631, 0.01785715, 0.09215179, 0.00252675, -0.00097078, -0.00246184, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7625, 2963, 0.03923962, 0.08385234, -0.99345106, -0.13981465, 0.13009514, 0.11891452, -17.78524780, 13.12870598, -44.14961243, -5.11111069, 2.52563453, 10.47816563, -0.99450064, -0.04640137, 0.01785420, 0.09217743, 0.00203126, -0.00060101, -0.00222172, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7650, 2964, 0.04018433, 0.08322714, -0.99101031, -0.06851214, 0.06112866, 0.11922286, -17.78524780, 13.12870598, -44.14961243, -5.11142015, 2.52545524, 10.48135090, -0.99449795, -0.04640441, 0.01785111, 0.09220505, 0.00109029, 0.00004369, -0.00466107, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7675, 2965, 0.03875162, 0.08202320, -0.99298692, -0.13981465, 0.13009514, 0.11891452, -18.30931091, 14.14780140, -43.89201355, -5.11146498, 2.52516985, 10.48426056, -0.99449563, -0.04640503, 0.01784742, 0.09223020, 0.00251244, 0.00123700, -0.00267375, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7700, 2966, 0.04035860, 0.08130901, -0.99442762, -0.21194363, 0.12902817, 0.18831733, -18.30931091, 14.14780140, -43.89201355, -5.11160231, 2.52535796, 10.48709583, -0.99449331, -0.04640681, 0.01784779, 0.09225490, 0.00090468, 0.00194518, -0.00123309, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7725, 2967, 0.03937019, 0.08178630, -0.99358749, -0.13947016, 0.06080171, 0.11847568, -18.30931091, 14.14780140, -43.89201355, -5.11149311, 2.52495050, 10.49042797, -0.99449074, -0.04640606, 0.01784299, 0.09228364, 0.00188834, 0.00147089, -0.00207369, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7750, 2968, 0.03888001, 0.08348957, -0.99382412, -0.20973927, -0.07811210, 0.11685082, -18.30931091, 14.14780140, -43.89201355, -5.11209011, 2.52420688, 10.49357224, -0.99448812, -0.04641115, 0.01783478, 0.09231076, 0.00236491, -0.00022329, -0.00184504, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7775, 2969, 0.03948923, 0.08215044, -0.99346119, -0.20891283, -0.00807863, 0.04713967, -18.30931091, 14.14780140, -43.89201355, -5.11221838, 2.52355480, 10.49709320, -0.99448538, -0.04641229, 0.01782759, 0.09234109, 0.00174532, 0.00112019, -0.00220230, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7800, 2970, 0.04291590, 0.08265372, -0.99449986, -0.13829924, 0.06154175, 0.04832569, -17.34852600, 13.99793339, -44.06374359, -5.11236334, 2.52441359, 10.50084400, -0.99448210, -0.04641481, 0.01783341, 0.09237399, -0.00166925, 0.00061336, -0.00117533, 0.00000000, 0.00000000, 0.00000000, 0.00000000
